ORIGID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,x,y,FID,TimeStampDate
,Meath,195044,284946,271349,53.6851,-6.715,,230,117.92211,-6.715,53.6851,7115,2020-04-09
,Monaghan,61386,268914,326818,54.1857,-6.9452,,81,131.951911,-6.9452,54.1857,7116,2020-04-09
,Offaly,77961,222690,223679,53.2632,-7.6607,,104,133.400033,-7.6607,53.2632,7117,2020-04-09
,Roscommon,64544,182029,283486,53.8008,-8.2735,,27,41.831929,-8.2735,53.8008,7118,2020-04-09
,Sligo,65535,165130,323355,54.1581,-8.5345,,39,59.510185,-8.5345,54.1581,7119,2020-04-09
,Tipperary,159553,205427,154345,52.6407,-7.9206,,166,104.040664,-7.9206,52.6407,7120,2020-04-09
,Waterford,116176,234676,105809,52.2035,-7.4935,,63,54.228068,-7.4935,52.2035,7121,2020-04-09
,Westmeath,88770,238362,255966,53.5524,-7.4219,,181,203.897713,-7.4219,53.5524,7122,2020-04-09
,Wexford,149722,301627,141559,52.5164,-6.5037,,39,26.048276,-6.5037,52.5164,7123,2020-04-09
,Wicklow,142425,311162,197894,53.0205,-6.3442,,246,172.722486,-6.3442,53.0205,7124,2020-04-09
,Carlow,56932,278661,163444,52.7168,-6.8367,,32,56.207405,-6.8367,52.7168,7125,2020-04-10
,Cavan,76176,246380,304501,53.9878,-7.2937,,210,275.677379,-7.2937,53.9878,7126,2020-04-10
,Clare,118817,133493,182732,52.8917,-8.9889,,88,74.063476,-8.9889,52.8917,7127,2020-04-10
,Cork,542868,156242,77860,51.9517,-8.6372,,648,119.366034,-8.6372,51.9517,7128,2020-04-10
,Donegal,159192,202615,405691,54.8989,-7.96,,188,118.096387,-7.96,54.8989,7129,2020-04-10
,Dublin,1347359,313762,235813,53.3605,-6.292,,4514,335.02578,-6.292,53.3605,7130,2020-04-10
,Galway,258058,151045,235818,53.3705,-8.7362,,178,68.976742,-8.7362,53.3705,7131,2020-04-10
,Kerry,147707,92975,102996,52.1689,-9.565,,170,115.092717,-9.565,52.1689,7132,2020-04-10
,Kildare,222504,281262,221513,53.238,-6.7837,,360,161.794844,-6.7837,53.238,7133,2020-04-10
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,124,124.95969,-7.2175,52.5816,7134,2020-04-10
,Laois,84697,244211,193996,52.9952,-7.3423,,71,83.828235,-7.3423,52.9952,7135,2020-04-10
,Leitrim,32044,200446,319670,54.1261,-7.9939,,32,99.862689,-7.9939,54.1261,7136,2020-04-10
,Limerick,194899,149743,141780,52.5255,-8.7412,,234,120.062186,-8.7412,52.5255,7137,2020-04-10
,Longford,40873,220162,275901,53.7325,-7.6952,,49,119.883542,-7.6952,53.7325,7138,2020-04-10
,Louth,128884,299463,297349,53.9161,-6.487,,143,110.952484,-6.487,53.9161,7139,2020-04-10
,Mayo,130507,117679,297355,53.9191,-9.2537,,183,140.222364,-9.2537,53.9191,7140,2020-04-10
,Meath,195044,284946,271349,53.6851,-6.715,,249,127.663502,-6.715,53.6851,7141,2020-04-10
,Monaghan,61386,268914,326818,54.1857,-6.9452,,88,143.355162,-6.9452,54.1857,7142,2020-04-10
,Offaly,77961,222690,223679,53.2632,-7.6607,,119,152.640423,-7.6607,53.2632,7143,2020-04-10
,Roscommon,64544,182029,283486,53.8008,-8.2735,,31,48.029251,-8.2735,53.8008,7144,2020-04-10
,Sligo,65535,165130,323355,54.1581,-8.5345,,45,68.665599,-8.5345,54.1581,7145,2020-04-10
,Tipperary,159553,205427,154345,52.6407,-7.9206,,175,109.681422,-7.9206,52.6407,7146,2020-04-10
,Waterford,116176,234676,105809,52.2035,-7.4935,,67,57.67112,-7.4935,52.2035,7147,2020-04-10
,Westmeath,88770,238362,255966,53.5524,-7.4219,,192,216.289287,-7.4219,53.5524,7148,2020-04-10
,Wexford,149722,301627,141559,52.5164,-6.5037,,43,28.719894,-6.5037,52.5164,7149,2020-04-10
,Wicklow,142425,311162,197894,53.0205,-6.3442,,263,184.658592,-6.3442,53.0205,7150,2020-04-10
,Carlow,56932,278661,163444,52.7168,-6.8367,,38,66.746294,-6.8367,52.7168,7151,2020-04-11
,Cavan,76176,246380,304501,53.9878,-7.2937,,222,291.430372,-7.2937,53.9878,7152,2020-04-11
,Clare,118817,133493,182732,52.8917,-8.9889,,98,82.47978,-8.9889,52.8917,7153,2020-04-11
,Cork,542868,156242,77860,51.9517,-8.6372,,730,134.470995,-8.6372,51.9517,7154,2020-04-11
,Donegal,159192,202615,405691,54.8989,-7.96,,225,141.338761,-7.96,54.8989,7155,2020-04-11
,Dublin,1347359,313762,235813,53.3605,-6.292,,5006,371.54166,-6.292,53.3605,7156,2020-04-11
,Galway,258058,151045,235818,53.3705,-8.7362,,197,76.339428,-8.7362,53.3705,7157,2020-04-11
,Kerry,147707,92975,102996,52.1689,-9.565,,200,135.403197,-9.565,52.1689,7158,2020-04-11
,Kildare,222504,281262,221513,53.238,-6.7837,,404,181.56977,-6.7837,53.238,7159,2020-04-11
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,136,137.052564,-7.2175,52.5816,7160,2020-04-11
,Laois,84697,244211,193996,52.9952,-7.3423,,88,103.899784,-7.3423,52.9952,7161,2020-04-11
,Leitrim,32044,200446,319670,54.1261,-7.9939,,32,99.862689,-7.9939,54.1261,7162,2020-04-11
,Limerick,194899,149743,141780,52.5255,-8.7412,,252,129.297739,-8.7412,52.5255,7163,2020-04-11
,Longford,40873,220162,275901,53.7325,-7.6952,,56,137.009762,-7.6952,53.7325,7164,2020-04-11
,Louth,128884,299463,297349,53.9161,-6.487,,195,151.298842,-6.487,53.9161,7165,2020-04-11
,Mayo,130507,117679,297355,53.9191,-9.2537,,194,148.65103,-9.2537,53.9191,7166,2020-04-11
,Meath,195044,284946,271349,53.6851,-6.715,,289,148.171695,-6.715,53.6851,7167,2020-04-11
,Monaghan,61386,268914,326818,54.1857,-6.9452,,95,154.758414,-6.9452,54.1857,7168,2020-04-11
,Offaly,77961,222690,223679,53.2632,-7.6607,,133,170.59812,-7.6607,53.2632,7169,2020-04-11
,Roscommon,64544,182029,283486,53.8008,-8.2735,,39,60.423897,-8.2735,53.8008,7170,2020-04-11
,Sligo,65535,165130,323355,54.1581,-8.5345,,45,68.665599,-8.5345,54.1581,7171,2020-04-11
,Tipperary,159553,205427,154345,52.6407,-7.9206,,200,125.350197,-7.9206,52.6407,7172,2020-04-11
,Waterford,116176,234676,105809,52.2035,-7.4935,,73,62.835698,-7.4935,52.2035,7173,2020-04-11
,Westmeath,88770,238362,255966,53.5524,-7.4219,,213,239.945928,-7.4219,53.5524,7174,2020-04-11
,Wexford,149722,301627,141559,52.5164,-6.5037,,52,34.731035,-6.5037,52.5164,7175,2020-04-11
,Wicklow,142425,311162,197894,53.0205,-6.3442,,272,190.977708,-6.3442,53.0205,7176,2020-04-11
,Carlow,56932,278661,163444,52.7168,-6.8367,,44,77.285182,-6.8367,52.7168,7177,2020-04-12
,Cavan,76176,246380,304501,53.9878,-7.2937,,245,321.623608,-7.2937,53.9878,7178,2020-04-12
,Clare,118817,133493,182732,52.8917,-8.9889,,106,89.212823,-8.9889,52.8917,7179,2020-04-12
,Cork,542868,156242,77860,51.9517,-8.6372,,780,143.681337,-8.6372,51.9517,7180,2020-04-12
,Donegal,159192,202615,405691,54.8989,-7.96,,264,165.837479,-7.96,54.8989,7181,2020-04-12
,Dublin,1347359,313762,235813,53.3605,-6.292,,5438,403.604385,-6.292,53.3605,7182,2020-04-12
,Galway,258058,151045,235818,53.3705,-8.7362,,220,85.252153,-8.7362,53.3705,7183,2020-04-12
,Kerry,147707,92975,102996,52.1689,-9.565,,219,148.266501,-9.565,52.1689,7184,2020-04-12
,Kildare,222504,281262,221513,53.238,-6.7837,,443,199.097544,-6.7837,53.238,7185,2020-04-12
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,144,145.114479,-7.2175,52.5816,7186,2020-04-12
,Laois,84697,244211,193996,52.9952,-7.3423,,101,119.248616,-7.3423,52.9952,7187,2020-04-12
,Leitrim,32044,200446,319670,54.1261,-7.9939,,36,112.345525,-7.9939,54.1261,7188,2020-04-12
,Limerick,194899,149743,141780,52.5255,-8.7412,,265,135.96786,-8.7412,52.5255,7189,2020-04-12
,Longford,40873,220162,275901,53.7325,-7.6952,,58,141.902968,-7.6952,53.7325,7190,2020-04-12
,Louth,128884,299463,297349,53.9161,-6.487,,208,161.385432,-6.487,53.9161,7191,2020-04-12
,Mayo,130507,117679,297355,53.9191,-9.2537,,198,151.716,-9.2537,53.9191,7192,2020-04-12
,Meath,195044,284946,271349,53.6851,-6.715,,342,175.34505,-6.715,53.6851,7193,2020-04-12
,Monaghan,61386,268914,326818,54.1857,-6.9452,,123,200.37142,-6.9452,54.1857,7194,2020-04-12
,Offaly,77961,222690,223679,53.2632,-7.6607,,144,184.707738,-7.6607,53.2632,7195,2020-04-12
,Roscommon,64544,182029,283486,53.8008,-8.2735,,48,74.367873,-8.2735,53.8008,7196,2020-04-12
,Sligo,65535,165130,323355,54.1581,-8.5345,,52,79.346914,-8.5345,54.1581,7197,2020-04-12
,Tipperary,159553,205427,154345,52.6407,-7.9206,,219,137.258466,-7.9206,52.6407,7198,2020-04-12
,Waterford,116176,234676,105809,52.2035,-7.4935,,81,69.721801,-7.4935,52.2035,7199,2020-04-12
,Westmeath,88770,238362,255966,53.5524,-7.4219,,234,263.602568,-7.4219,53.5524,7200,2020-04-12
,Wexford,149722,301627,141559,52.5164,-6.5037,,56,37.402653,-6.5037,52.5164,7201,2020-04-12
,Wicklow,142425,311162,197894,53.0205,-6.3442,,317,222.573284,-6.3442,53.0205,7202,2020-04-12
,Carlow,56932,278661,163444,52.7168,-6.8367,,53,93.093515,-6.8367,52.7168,7203,2020-04-13
,Cavan,76176,246380,304501,53.9878,-7.2937,,254,333.438353,-7.2937,53.9878,7204,2020-04-13
,Clare,118817,133493,182732,52.8917,-8.9889,,113,95.104236,-8.9889,52.8917,7205,2020-04-13
,Cork,542868,156242,77860,51.9517,-8.6372,,829,152.707472,-8.6372,51.9517,7206,2020-04-13
,Donegal,159192,202615,405691,54.8989,-7.96,,296,185.938992,-7.96,54.8989,7207,2020-04-13
,Dublin,1347359,313762,235813,53.3605,-6.292,,5850,434.182723,-6.292,53.3605,7208,2020-04-13
,Galway,258058,151045,235818,53.3705,-8.7362,,237,91.839819,-8.7362,53.3705,7209,2020-04-13
,Kerry,147707,92975,102996,52.1689,-9.565,,226,153.005612,-9.565,52.1689,7210,2020-04-13
,Kildare,222504,281262,221513,53.238,-6.7837,,509,228.759932,-6.7837,53.238,7211,2020-04-13
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,164,165.269268,-7.2175,52.5816,7212,2020-04-13
,Laois,84697,244211,193996,52.9952,-7.3423,,118,139.320165,-7.3423,52.9952,7213,2020-04-13
,Leitrim,32044,200446,319670,54.1261,-7.9939,,40,124.828361,-7.9939,54.1261,7214,2020-04-13
,Limerick,194899,149743,141780,52.5255,-8.7412,,285,146.229586,-8.7412,52.5255,7215,2020-04-13
,Longford,40873,220162,275901,53.7325,-7.6952,,69,168.8156,-7.6952,53.7325,7216,2020-04-13
,Louth,128884,299463,297349,53.9161,-6.487,,236,183.110394,-6.487,53.9161,7217,2020-04-13
,Mayo,130507,117679,297355,53.9191,-9.2537,,216,165.508364,-9.2537,53.9191,7218,2020-04-13
,Meath,195044,284946,271349,53.6851,-6.715,,369,189.188081,-6.715,53.6851,7219,2020-04-13
,Monaghan,61386,268914,326818,54.1857,-6.9452,,147,239.468283,-6.9452,54.1857,7220,2020-04-13
,Offaly,77961,222690,223679,53.2632,-7.6607,,150,192.403894,-7.6607,53.2632,7221,2020-04-13
,Roscommon,64544,182029,283486,53.8008,-8.2735,,50,77.466534,-8.2735,53.8008,7222,2020-04-13
,Sligo,65535,165130,323355,54.1581,-8.5345,,62,94.605936,-8.5345,54.1581,7223,2020-04-13
,Tipperary,159553,205427,154345,52.6407,-7.9206,,237,148.539984,-7.9206,52.6407,7224,2020-04-13
,Waterford,116176,234676,105809,52.2035,-7.4935,,90,77.468668,-7.4935,52.2035,7225,2020-04-13
,Westmeath,88770,238362,255966,53.5524,-7.4219,,258,290.638729,-7.4219,53.5524,7226,2020-04-13
,Wexford,149722,301627,141559,52.5164,-6.5037,,61,40.742175,-6.5037,52.5164,7227,2020-04-13
,Wicklow,142425,311162,197894,53.0205,-6.3442,,342,240.126382,-6.3442,53.0205,7228,2020-04-13
,Carlow,56932,278661,163444,52.7168,-6.8367,,59,103.632404,-6.8367,52.7168,7229,2020-04-14
,Cavan,76176,246380,304501,53.9878,-7.2937,,310,406.952321,-7.2937,53.9878,7230,2020-04-14
,Clare,118817,133493,182732,52.8917,-8.9889,,119,100.154018,-8.9889,52.8917,7231,2020-04-14
,Cork,542868,156242,77860,51.9517,-8.6372,,916,168.733467,-8.6372,51.9517,7232,2020-04-14
,Donegal,159192,202615,405691,54.8989,-7.96,,320,201.015126,-7.96,54.8989,7233,2020-04-14
,Dublin,1347359,313762,235813,53.3605,-6.292,,6337,470.327507,-6.292,53.3605,7234,2020-04-14
,Galway,258058,151045,235818,53.3705,-8.7362,,260,100.752544,-8.7362,53.3705,7235,2020-04-14
,Kerry,147707,92975,102996,52.1689,-9.565,,246,166.545932,-9.565,52.1689,7236,2020-04-14
,Kildare,222504,281262,221513,53.238,-6.7837,,567,254.82688,-6.7837,53.238,7237,2020-04-14
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,173,174.338923,-7.2175,52.5816,7238,2020-04-14
,Laois,84697,244211,193996,52.9952,-7.3423,,133,157.030355,-7.3423,52.9952,7239,2020-04-14
,Leitrim,32044,200446,319670,54.1261,-7.9939,,43,134.190488,-7.9939,54.1261,7240,2020-04-14
,Limerick,194899,149743,141780,52.5255,-8.7412,,307,157.517483,-8.7412,52.5255,7241,2020-04-14
,Longford,40873,220162,275901,53.7325,-7.6952,,77,188.388423,-7.6952,53.7325,7242,2020-04-14
,Louth,128884,299463,297349,53.9161,-6.487,,350,271.562025,-6.487,53.9161,7243,2020-04-14
,Mayo,130507,117679,297355,53.9191,-9.2537,,249,190.794364,-9.2537,53.9191,7244,2020-04-14
,Meath,195044,284946,271349,53.6851,-6.715,,405,207.645454,-6.715,53.6851,7245,2020-04-14
,Monaghan,61386,268914,326818,54.1857,-6.9452,,161,262.274786,-6.9452,54.1857,7246,2020-04-14
,Offaly,77961,222690,223679,53.2632,-7.6607,,163,209.078898,-7.6607,53.2632,7247,2020-04-14
,Roscommon,64544,182029,283486,53.8008,-8.2735,,57,88.311849,-8.2735,53.8008,7248,2020-04-14
,Sligo,65535,165130,323355,54.1581,-8.5345,,66,100.709545,-8.5345,54.1581,7249,2020-04-14
,Tipperary,159553,205427,154345,52.6407,-7.9206,,251,157.314497,-7.9206,52.6407,7250,2020-04-14
,Waterford,116176,234676,105809,52.2035,-7.4935,,101,86.937061,-7.4935,52.2035,7251,2020-04-14
,Westmeath,88770,238362,255966,53.5524,-7.4219,,309,348.090571,-7.4219,53.5524,7252,2020-04-14
,Wexford,149722,301627,141559,52.5164,-6.5037,,71,47.421221,-6.5037,52.5164,7253,2020-04-14
,Wicklow,142425,311162,197894,53.0205,-6.3442,,375,263.296472,-6.3442,53.0205,7254,2020-04-14
,Carlow,56932,278661,163444,52.7168,-6.8367,,59,103.632404,-6.8367,52.7168,7255,2020-04-15
,Cavan,76176,246380,304501,53.9878,-7.2937,,345,452.898551,-7.2937,53.9878,7256,2020-04-15
,Clare,118817,133493,182732,52.8917,-8.9889,,136,114.461735,-8.9889,52.8917,7257,2020-04-15
,Cork,542868,156242,77860,51.9517,-8.6372,,945,174.075466,-8.6372,51.9517,7258,2020-04-15
,Donegal,159192,202615,405691,54.8989,-7.96,,352,221.116639,-7.96,54.8989,7259,2020-04-15
,Dublin,1347359,313762,235813,53.3605,-6.292,,6567,487.397939,-6.292,53.3605,7260,2020-04-15
,Galway,258058,151045,235818,53.3705,-8.7362,,266,103.077603,-8.7362,53.3705,7261,2020-04-15
,Kerry,147707,92975,102996,52.1689,-9.565,,254,171.96206,-9.565,52.1689,7262,2020-04-15
,Kildare,222504,281262,221513,53.238,-6.7837,,621,279.096106,-6.7837,53.238,7263,2020-04-15
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,179,180.38536,-7.2175,52.5816,7264,2020-04-15
,Laois,84697,244211,193996,52.9952,-7.3423,,139,164.114431,-7.3423,52.9952,7265,2020-04-15
,Leitrim,32044,200446,319670,54.1261,-7.9939,,46,143.552615,-7.9939,54.1261,7266,2020-04-15
,Limerick,194899,149743,141780,52.5255,-8.7412,,343,175.988589,-8.7412,52.5255,7267,2020-04-15
,Longford,40873,220162,275901,53.7325,-7.6952,,79,193.281628,-7.6952,53.7325,7268,2020-04-15
,Louth,128884,299463,297349,53.9161,-6.487,,384,297.942336,-6.487,53.9161,7269,2020-04-15
,Mayo,130507,117679,297355,53.9191,-9.2537,,259,198.456788,-9.2537,53.9191,7270,2020-04-15
,Meath,195044,284946,271349,53.6851,-6.715,,421,215.848732,-6.715,53.6851,7271,2020-04-15
,Monaghan,61386,268914,326818,54.1857,-6.9452,,166,270.419965,-6.9452,54.1857,7272,2020-04-15
,Offaly,77961,222690,223679,53.2632,-7.6607,,171,219.340439,-7.6607,53.2632,7273,2020-04-15
,Roscommon,64544,182029,283486,53.8008,-8.2735,,61,94.509172,-8.2735,53.8008,7274,2020-04-15
,Sligo,65535,165130,323355,54.1581,-8.5345,,69,105.287251,-8.5345,54.1581,7275,2020-04-15
,Tipperary,159553,205427,154345,52.6407,-7.9206,,270,169.222766,-7.9206,52.6407,7276,2020-04-15
,Waterford,116176,234676,105809,52.2035,-7.4935,,102,87.797824,-7.4935,52.2035,7277,2020-04-15
,Westmeath,88770,238362,255966,53.5524,-7.4219,,318,358.229131,-7.4219,53.5524,7278,2020-04-15
,Wexford,149722,301627,141559,52.5164,-6.5037,,76,50.760743,-6.5037,52.5164,7279,2020-04-15
,Wicklow,142425,311162,197894,53.0205,-6.3442,,384,269.615587,-6.3442,53.0205,7280,2020-04-15
,Carlow,56932,278661,163444,52.7168,-6.8367,,69,121.197218,-6.8367,52.7168,7281,2020-04-16
,Cavan,76176,246380,304501,53.9878,-7.2937,,353,463.400546,-7.2937,53.9878,7282,2020-04-16
,Clare,118817,133493,182732,52.8917,-8.9889,,151,127.086191,-8.9889,52.8917,7283,2020-04-16
,Cork,542868,156242,77860,51.9517,-8.6372,,979,180.338498,-8.6372,51.9517,7284,2020-04-16
,Donegal,159192,202615,405691,54.8989,-7.96,,369,231.795568,-7.96,54.8989,7285,2020-04-16
,Dublin,1347359,313762,235813,53.3605,-6.292,,6934,514.636411,-6.292,53.3605,7286,2020-04-16
,Galway,258058,151045,235818,53.3705,-8.7362,,273,105.790171,-8.7362,53.3705,7287,2020-04-16
,Kerry,147707,92975,102996,52.1689,-9.565,,256,173.316092,-9.565,52.1689,7288,2020-04-16
,Kildare,222504,281262,221513,53.238,-6.7837,,684,307.410204,-6.7837,53.238,7289,2020-04-16
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,188,189.455015,-7.2175,52.5816,7290,2020-04-16
,Laois,84697,244211,193996,52.9952,-7.3423,,147,173.559866,-7.3423,52.9952,7291,2020-04-16
,Leitrim,32044,200446,319670,54.1261,-7.9939,,46,143.552615,-7.9939,54.1261,7292,2020-04-16
,Limerick,194899,149743,141780,52.5255,-8.7412,,382,195.998953,-8.7412,52.5255,7293,2020-04-16
,Longford,40873,220162,275901,53.7325,-7.6952,,83,203.06804,-7.6952,53.7325,7294,2020-04-16
,Louth,128884,299463,297349,53.9161,-6.487,,406,315.011949,-6.487,53.9161,7295,2020-04-16
,Mayo,130507,117679,297355,53.9191,-9.2537,,273,209.184182,-9.2537,53.9191,7296,2020-04-16
,Meath,195044,284946,271349,53.6851,-6.715,,461,236.356925,-6.715,53.6851,7297,2020-04-16
,Monaghan,61386,268914,326818,54.1857,-6.9452,,170,276.936109,-6.9452,54.1857,7298,2020-04-16
,Offaly,77961,222690,223679,53.2632,-7.6607,,177,227.036595,-7.6607,53.2632,7299,2020-04-16
,Roscommon,64544,182029,283486,53.8008,-8.2735,,74,114.650471,-8.2735,53.8008,7300,2020-04-16
,Sligo,65535,165130,323355,54.1581,-8.5345,,70,106.813153,-8.5345,54.1581,7301,2020-04-16
,Tipperary,159553,205427,154345,52.6407,-7.9206,,283,177.370529,-7.9206,52.6407,7302,2020-04-16
,Waterford,116176,234676,105809,52.2035,-7.4935,,110,94.683928,-7.4935,52.2035,7303,2020-04-16
,Westmeath,88770,238362,255966,53.5524,-7.4219,,332,374.000225,-7.4219,53.5524,7304,2020-04-16
,Wexford,149722,301627,141559,52.5164,-6.5037,,85,56.771884,-6.5037,52.5164,7305,2020-04-16
,Wicklow,142425,311162,197894,53.0205,-6.3442,,391,274.530455,-6.3442,53.0205,7306,2020-04-16
,Carlow,56932,278661,163444,52.7168,-6.8367,,71,124.710181,-6.8367,52.7168,7307,2020-04-17
,Cavan,76176,246380,304501,53.9878,-7.2937,,386,506.721277,-7.2937,53.9878,7308,2020-04-17
,Clare,118817,133493,182732,52.8917,-8.9889,,153,128.769452,-8.9889,52.8917,7309,2020-04-17
,Cork,542868,156242,77860,51.9517,-8.6372,,1028,189.364634,-8.6372,51.9517,7310,2020-04-17
,Donegal,159192,202615,405691,54.8989,-7.96,,376,236.192774,-7.96,54.8989,7311,2020-04-17
,Dublin,1347359,313762,235813,53.3605,-6.292,,7379,547.663986,-6.292,53.3605,7312,2020-04-17
,Galway,258058,151045,235818,53.3705,-8.7362,,283,109.665269,-8.7362,53.3705,7313,2020-04-17
,Kerry,147707,92975,102996,52.1689,-9.565,,262,177.378188,-9.565,52.1689,7314,2020-04-17
,Kildare,222504,281262,221513,53.238,-6.7837,,763,342.915184,-6.7837,53.238,7315,2020-04-17
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,197,198.524669,-7.2175,52.5816,7316,2020-04-17
,Laois,84697,244211,193996,52.9952,-7.3423,,168,198.354133,-7.3423,52.9952,7317,2020-04-17
,Leitrim,32044,200446,319670,54.1261,-7.9939,,47,146.673324,-7.9939,54.1261,7318,2020-04-17
,Limerick,194899,149743,141780,52.5255,-8.7412,,384,197.025126,-8.7412,52.5255,7319,2020-04-17
,Longford,40873,220162,275901,53.7325,-7.6952,,88,215.301054,-7.6952,53.7325,7320,2020-04-17
,Louth,128884,299463,297349,53.9161,-6.487,,405,314.236057,-6.487,53.9161,7321,2020-04-17
,Mayo,130507,117679,297355,53.9191,-9.2537,,312,239.067636,-9.2537,53.9191,7322,2020-04-17
,Meath,195044,284946,271349,53.6851,-6.715,,500,256.352413,-6.715,53.6851,7323,2020-04-17
,Monaghan,61386,268914,326818,54.1857,-6.9452,,174,283.452253,-6.9452,54.1857,7324,2020-04-17
,Offaly,77961,222690,223679,53.2632,-7.6607,,187,239.863522,-7.6607,53.2632,7325,2020-04-17
,Roscommon,64544,182029,283486,53.8008,-8.2735,,76,117.749132,-8.2735,53.8008,7326,2020-04-17
,Sligo,65535,165130,323355,54.1581,-8.5345,,76,115.968566,-8.5345,54.1581,7327,2020-04-17
,Tipperary,159553,205427,154345,52.6407,-7.9206,,292,183.011288,-7.9206,52.6407,7328,2020-04-17
,Waterford,116176,234676,105809,52.2035,-7.4935,,112,96.405454,-7.4935,52.2035,7329,2020-04-17
,Westmeath,88770,238362,255966,53.5524,-7.4219,,358,403.2894,-7.4219,53.5524,7330,2020-04-17
,Wexford,149722,301627,141559,52.5164,-6.5037,,98,65.454643,-6.5037,52.5164,7331,2020-04-17
,Wicklow,142425,311162,197894,53.0205,-6.3442,,437,306.828155,-6.3442,53.0205,7332,2020-04-17
